Project,Category,SubCategory,Region,Country,AE,MShre,TE,SOW
23,Financial,Banking,Eastern Europe,Bulgaria,10.28576,18.98588,10.44269,
23,Financial,Banking,Eastern Europe,Bulgaria,16.79642,14.88005,17.8863,
23,Financial,Banking,Eastern Europe,Bulgaria,21.8146,17.56925,24.03778,
24,Alcoholic Beverages,Beer,Eastern Europe,Hungary,0.14404,0.4399,0.08129,
24,Alcoholic Beverages,Beer,Eastern Europe,Hungary,0.26186,0.80811,0.18555,
24,Alcoholic Beverages,Beer,Eastern Europe,Hungary,0.26069,0.28091,0.31179,
24,Alcoholic Beverages,Beer,Eastern Europe,Hungary,0.87391,0.88954,0.4129,
24,Alcoholic Beverages,Beer,Eastern Europe,Hungary,0.63866,2.88872,0.48473,
24,Alcoholic Beverages,Beer,Eastern Europe,Hungary,0.7739,0.63805,0.50644,
24,Alcoholic Beverages,Beer,Eastern Europe,Hungary,0.56607,2.99244,0.51477,
24,Alcoholic Beverages,Beer,Eastern Europe,Hungary,0.67038,1.67761,0.55603,
24,Alcoholic Beverages,Beer,Eastern Europe,Hungary,1.0076,0,0.56954,
24,Alcoholic Beverages,Beer,Eastern Europe,Hungary,1.09263,1.07605,0.68964,
24,Alcoholic Beverages,Beer,Eastern Europe,Hungary,0.91468,1.73281,0.93076,
24,Alcoholic Beverages,Beer,Eastern Europe,Hungary,2.70661,3.9473,2.09875,
24,Alcoholic Beverages,Beer,Eastern Europe,Hungary,2.46632,8.16635,2.38932,
24,Alcoholic Beverages,Beer,Eastern Europe,Hungary,3.10308,3.48026,2.76241,
24,Alcoholic Beverages,Beer,Eastern Europe,Hungary,4.00935,2.23659,2.97008,
24,Alcoholic Beverages,Beer,Eastern Europe,Hungary,4.21599,1.64046,3.58293,
24,Alcoholic Beverages,Beer,Eastern Europe,Hungary,5.53679,1.64592,5.21282,
24,Alcoholic Beverages,Beer,Eastern Europe,Hungary,7.89672,2.26672,6.83192,
24,Alcoholic Beverages,Beer,Eastern Europe,Hungary,9.12141,6.84871,7.83177,
24,Alcoholic Beverages,Beer,Eastern Europe,Hungary,8.88656,15.30039,9.86485,
24,Alcoholic Beverages,Beer,Eastern Europe,Hungary,12.24126,3.55142,10.96357,
24,Alcoholic Beverages,Beer,Eastern Europe,Hungary,16.37009,16.85451,19.53579,
24,Alcoholic Beverages,Beer,Eastern Europe,Hungary,16.24128,20.6372,20.71228,
25,Alcoholic Beverages,Spirits and Coolers,Eastern Europe,Poland,0.35461,0.00752,0,
25,Alcoholic Beverages,Spirits and Coolers,Eastern Europe,Poland,0.1773,0.01322,0,
25,Alcoholic Beverages,Spirits and Coolers,Eastern Europe,Poland,1.06383,0.00789,0.31746,
25,Alcoholic Beverages,Spirits and Coolers,Eastern Europe,Poland,1.41844,0.05727,1.26984,
25,Alcoholic Beverages,Spirits and Coolers,Eastern Europe,Poland,6.73759,15.7637,3.49206,
25,Alcoholic Beverages,Spirits and Coolers,Eastern Europe,Poland,9.75177,0.12544,10.79365,
25,Alcoholic Beverages,Spirits and Coolers,Eastern Europe,Poland,23.40426,11.85893,14.44444,
25,Alcoholic Beverages,Spirits and Coolers,Eastern Europe,Poland,15.07092,1.22222,17.14286,
25,Alcoholic Beverages,Spirits and Coolers,Eastern Europe,Poland,26.59574,39.16612,23.96825,
25,Alcoholic Beverages,Spirits and Coolers,Eastern Europe,Poland,15.42553,31.77768,28.57143,
26,FMCG,Personal Care,Eastern Europe,Romania,0.84339,0.48672,0.3667,
26,FMCG,Personal Care,Eastern Europe,Romania,0.42617,1.17033,0.39572,
26,FMCG,Personal Care,Eastern Europe,Romania,3.44636,3.78993,3.50519,
26,FMCG,Personal Care,Eastern Europe,Romania,3.68928,5.83978,3.72246,
26,FMCG,Personal Care,Eastern Europe,Romania,5.1111,3.24598,5.18843,
26,FMCG,Personal Care,Eastern Europe,Romania,8.78797,6.59478,8.33973,
26,FMCG,Personal Care,Eastern Europe,Romania,10.70285,7.16336,10.40312,
26,FMCG,Personal Care,Eastern Europe,Romania,11.7272,9.52651,11.41041,
26,FMCG,Personal Care,Eastern Europe,Romania,12.65124,6.54886,11.44316,
26,FMCG,Personal Care,Eastern Europe,Romania,12.61082,8.21264,11.81144,
26,FMCG,Personal Care,Eastern Europe,Romania,11.75465,23.94353,13.12856,
26,FMCG,Personal Care,Eastern Europe,Romania,18.25171,23.46252,20.25618,
27,FMCG,Beverages,Eastern Europe,Romania,0.31203,0.59825,0.08648,
27,FMCG,Beverages,Eastern Europe,Romania,1.24842,1.65446,0.71938,
27,FMCG,Beverages,Eastern Europe,Romania,1.71668,0.74645,1.14946,
27,FMCG,Beverages,Eastern Europe,Romania,2.08294,1.40592,1.18579,
27,FMCG,Beverages,Eastern Europe,Romania,1.68507,1.697,1.25534,
27,FMCG,Beverages,Eastern Europe,Romania,2.31562,3.11034,1.53696,
27,FMCG,Beverages,Eastern Europe,Romania,2.27869,7.27287,2.04682,
27,FMCG,Beverages,Eastern Europe,Romania,2.30836,4.58186,2.59814,
27,FMCG,Beverages,Eastern Europe,Romania,3.78126,6.06073,3.62867,
27,FMCG,Beverages,Eastern Europe,Romania,4.0265,8.87769,4.16573,
27,FMCG,Beverages,Eastern Europe,Romania,6.8278,5.92665,6.08721,
27,FMCG,Beverages,Eastern Europe,Romania,5.75574,7.87657,7.1129,
27,FMCG,Beverages,Eastern Europe,Romania,11.26597,7.1131,11.64471,
27,FMCG,Beverages,Eastern Europe,Romania,10.70325,11.06098,11.76328,
27,FMCG,Beverages,Eastern Europe,Romania,12.11539,11.54291,12.68807,
27,FMCG,Beverages,Eastern Europe,Romania,23.22119,16.97424,22.87158,
27,FMCG,Beverages,Eastern Europe,Romania,23.05556,23.05556,24.86503,
27,FMCG,Beverages,Eastern Europe,Romania,25.9223,24.07261,27.85564,
28,Automotive,Petrol or Gas,Eastern Europe,Romania,1.80781,2,1.76438,
28,Automotive,Petrol or Gas,Eastern Europe,Romania,10.77673,9,9.46017,
28,Automotive,Petrol or Gas,Eastern Europe,Romania,12.95227,10,10.43129,
28,Automotive,Petrol or Gas,Eastern Europe,Romania,20.28053,18,19.03102,
28,Automotive,Petrol or Gas,Eastern Europe,Romania,20.41339,18,19.19779,
28,Automotive,Petrol or Gas,Eastern Europe,Romania,33.768,42,40.11531,
29,Telecommunications,Mobile Handsets,Eastern Europe,Russia,0.44731,0.16997,0.16997,
29,Telecommunications,Mobile Handsets,Eastern Europe,Russia,2.35472,3.39943,3.39943,
29,Telecommunications,Mobile Handsets,Eastern Europe,Russia,4.20797,5.72238,5.72238,
29,Telecommunications,Mobile Handsets,Eastern Europe,Russia,51.59688,46.45892,46.45892,
29,Telecommunications,Mobile Handsets,Eastern Europe,Russia,22.72278,27.53541,27.53541,
29,Telecommunications,Mobile Handsets,Eastern Europe,Russia,15.78534,15.07082,15.07082,
29,Telecommunications,Mobile Handsets,Eastern Europe,Russia,2.88448,1.64306,1.64306,
30,FMCG,Personal Care,Latin America,Argentina,3.44037,6.61765,2.746,
30,FMCG,Personal Care,Latin America,Argentina,5.84862,5.39216,5.03432,
30,FMCG,Personal Care,Latin America,Argentina,4.3578,17.40196,5.14874,
30,FMCG,Personal Care,Latin America,Argentina,6.5367,3.92157,5.49199,
30,FMCG,Personal Care,Latin America,Argentina,7.68349,5.88235,5.49199,
30,FMCG,Personal Care,Latin America,Argentina,35.77982,33.82353,35.69794,
30,FMCG,Personal Care,Latin America,Argentina,36.35321,26.96078,40.38902,
31,Financial,Banking,Latin America,Brazil,0.12,0.36425,0.1,
31,Financial,Banking,Latin America,Brazil,0.13,0.66455,0.12,
31,Financial,Banking,Latin America,Brazil,0.26,0.27402,0.26,
31,Financial,Banking,Latin America,Brazil,0.36,2.48891,0.26,
31,Financial,Banking,Latin America,Brazil,0.78,1.40595,0.41,
31,Financial,Banking,Latin America,Brazil,1.57,1.04218,1.79,
31,Financial,Banking,Latin America,Brazil,1.81,2.2249,1.93,
31,Financial,Banking,Latin America,Brazil,3.8,4.63994,2.94,
31,Financial,Banking,Latin America,Brazil,10.98,8.4828,9.93,
31,Financial,Banking,Latin America,Brazil,16.16,12.13731,16.77,
31,Financial,Banking,Latin America,Brazil,20.92,21.38138,18.82,
31,Financial,Banking,Latin America,Brazil,20.76,18.92669,23.26,
31,Financial,Banking,Latin America,Brazil,22.29,25.96711,23.41,
32,Retail,Retail,Latin America,Brazil,0.38412,0.2249,0.22558,
32,Retail,Retail,Latin America,Brazil,0.56338,1.64054,0.72983,
32,Retail,Retail,Latin America,Brazil,1.37004,1.42226,0.88907,
32,Retail,Retail,Latin America,Brazil,0.78105,1.65276,0.95541,
32,Retail,Retail,Latin America,Brazil,1.03713,3.22946,1.12792,
32,Retail,Retail,Latin America,Brazil,1.15237,0.29157,1.24735,
32,Retail,Retail,Latin America,Brazil,1.29321,1.38819,1.56582,
32,Retail,Retail,Latin America,Brazil,1.80538,2.44687,2.13641,
32,Retail,Retail,Latin America,Brazil,3.21383,2.46477,3.46338,
32,Retail,Retail,Latin America,Brazil,3.46991,2.34514,3.7155,
32,Retail,Retail,Latin America,Brazil,8.61716,0.23071,8.82431,
32,Retail,Retail,Latin America,Brazil,22.97055,23.24731,20.96603,
32,Retail,Retail,Latin America,Brazil,25.07042,30.8141,24.77442,
32,Retail,Retail,Latin America,Brazil,28.27145,28.60143,29.37898,
33,Alcoholic Beverages,Spirits and Coolers,Latin America,Brazil,0.54054,0.04495,0.71301,
33,Alcoholic Beverages,Spirits and Coolers,Latin America,Brazil,1.62162,0.53599,1.24777,
33,Alcoholic Beverages,Spirits and Coolers,Latin America,Brazil,7.20721,0.14988,5.34759,
33,Alcoholic Beverages,Spirits and Coolers,Latin America,Brazil,11.89189,19.02514,14.4385,
33,Alcoholic Beverages,Spirits and Coolers,Latin America,Brazil,26.66667,2.82404,17.46881,
33,Alcoholic Beverages,Spirits and Coolers,Latin America,Brazil,52.07207,77.42,62.03209,
34,Telecommunications,Mobile Handsets,Latin America,Brazil,10.27424,8.17805,8.17805,
34,Telecommunications,Mobile Handsets,Latin America,Brazil,2.10002,1.0352,1.0352,
34,Telecommunications,Mobile Handsets,Latin America,Brazil,0.93381,0.20704,0.20704,
34,Telecommunications,Mobile Handsets,Latin America,Brazil,15.90409,16.04555,16.04555,
34,Telecommunications,Mobile Handsets,Latin America,Brazil,19.99983,20.91097,20.91097,
34,Telecommunications,Mobile Handsets,Latin America,Brazil,36.62362,37.06004,37.06004,
34,Telecommunications,Mobile Handsets,Latin America,Brazil,14.1635,16.56315,16.56315,
35,Alcoholic Beverages,Spirits and Coolers,Latin America,Mexico,0.2,0.5,0.1,
35,Alcoholic Beverages,Spirits and Coolers,Latin America,Mexico,0.8,0.2,0.6,
35,Alcoholic Beverages,Spirits and Coolers,Latin America,Mexico,1.3,1,0.9,
35,Alcoholic Beverages,Spirits and Coolers,Latin America,Mexico,1.4,3.8,1.3,
35,Alcoholic Beverages,Spirits and Coolers,Latin America,Mexico,12.2,6.3,11.8,
35,Alcoholic Beverages,Spirits and Coolers,Latin America,Mexico,19.1,7.7,11.9,
35,Alcoholic Beverages,Spirits and Coolers,Latin America,Mexico,10.3,18.5,12.3,
35,Alcoholic Beverages,Spirits and Coolers,Latin America,Mexico,15.7,19.2,17.3,
35,Alcoholic Beverages,Spirits and Coolers,Latin America,Mexico,34.8,42.8,43.8,
36,Telecommunications,Mobile Handsets,Latin America,Mexico,8.89339,10.42071,10.42071,
36,Telecommunications,Mobile Handsets,Latin America,Mexico,25.90896,19.7411,19.7411,
36,Telecommunications,Mobile Handsets,Latin America,Mexico,1.60218,3.1068,3.1068,
36,Telecommunications,Mobile Handsets,Latin America,Mexico,9.01926,7.63754,7.63754,
36,Telecommunications,Mobile Handsets,Latin America,Mexico,9.4663,12.75081,12.75081,
36,Telecommunications,Mobile Handsets,Latin America,Mexico,13.05096,14.69256,14.69256,
36,Telecommunications,Mobile Handsets,Latin America,Mexico,32.05884,31.65049,31.65049,
37,Telecommunications,Mobile Service Providers,Middle East,Iran,4.60545,1,5.50805,
37,Telecommunications,Mobile Service Providers,Middle East,Iran,11.62667,1,5.8159,
37,Telecommunications,Mobile Service Providers,Middle East,Iran,39.21547,16,24.812,
37,Telecommunications,Mobile Service Providers,Middle East,Iran,22.3238,32,25.16871,
37,Telecommunications,Mobile Service Providers,Middle East,Iran,22.23029,50,38.69545,
38,FMCG,Beverages,Middle East,Saudi Arabia,3.02176,3.53201,0.89522,
38,FMCG,Beverages,Middle East,Saudi Arabia,5.23937,3.42163,3.31132,
38,FMCG,Beverages,Middle East,Saudi Arabia,13.63385,11.92053,7.87878,
38,FMCG,Beverages,Middle East,Saudi Arabia,27.35171,26.60044,22.85244,
38,FMCG,Beverages,Middle East,Saudi Arabia,50.75341,54.52539,65.06224,
39,Retail,Retail,Middle East,Turkey,16.72795,14,14,
39,Retail,Retail,Middle East,Turkey,9.07914,12,12,
39,Retail,Retail,Middle East,Turkey,15.99333,13,13,
39,Retail,Retail,Middle East,Turkey,19.47051,10,10,
39,Retail,Retail,Middle East,Turkey,38.72944,37,37,
40,FMCG,Personal Care,North America,Canada,1.97596,2.14286,0.74985,
40,FMCG,Personal Care,North America,Canada,1.72706,4.28571,1.33838,
40,FMCG,Personal Care,North America,Canada,2.81723,3.71429,1.82855,
40,FMCG,Personal Care,North America,Canada,5.15596,1.42857,5.02025,
40,FMCG,Personal Care,North America,Canada,12.11772,6.57143,12.66099,
40,FMCG,Personal Care,North America,Canada,16.55039,11.57143,15.70956,
40,FMCG,Personal Care,North America,Canada,20.29689,28.57143,19.24206,
40,FMCG,Personal Care,North America,Canada,39.35878,41.71429,43.45037,
41,Alcoholic Beverages,Spirits and Coolers,North America,Canada,0.15765,2.91243,0.53286,
41,Alcoholic Beverages,Spirits and Coolers,North America,Canada,2.27711,2.64248,2.48668,
41,Alcoholic Beverages,Spirits and Coolers,North America,Canada,2.62743,4.27942,2.84192,
41,Alcoholic Beverages,Spirits and Coolers,North America,Canada,4.02873,3.66146,3.01954,
41,Alcoholic Beverages,Spirits and Coolers,North America,Canada,4.90454,4.15989,6.57194,
41,Alcoholic Beverages,Spirits and Coolers,North America,Canada,7.88229,3.8593,7.28242,
41,Alcoholic Beverages,Spirits and Coolers,North America,Canada,8.23262,12.18303,8.52575,
41,Alcoholic Beverages,Spirits and Coolers,North America,Canada,18.56717,13.19738,10.65719,
41,Alcoholic Beverages,Spirits and Coolers,North America,Canada,18.56717,12.3841,22.38011,
41,Alcoholic Beverages,Spirits and Coolers,North America,Canada,32.7553,40.72052,35.7016,
42,FMCG,Personal Care,North America,USA,3.00596,0.28612,1.45204,
42,FMCG,Personal Care,North America,USA,3.51804,2.14592,4.51577,
42,FMCG,Personal Care,North America,USA,9.3204,16.02289,9.47693,
42,FMCG,Personal Care,North America,USA,12.81181,7.58226,9.82221,
42,FMCG,Personal Care,North America,USA,11.43331,4.86409,9.966,
42,FMCG,Personal Care,North America,USA,16.37895,20.74392,13.94148,
42,FMCG,Personal Care,North America,USA,16.35505,19.3133,18.4837,
42,FMCG,Personal Care,North America,USA,27.17647,29.04149,32.34187,
43,Telecommunications,Mobile Handsets,North America,USA,18.3225,24.76987,24.76987,
43,Telecommunications,Mobile Handsets,North America,USA,5.55137,3.17992,3.17992,
43,Telecommunications,Mobile Handsets,North America,USA,14.06883,8.70293,8.70293,
43,Telecommunications,Mobile Handsets,North America,USA,14.72218,9.79079,9.79079,
43,Telecommunications,Mobile Handsets,North America,USA,19.03714,27.4477,27.4477,
43,Telecommunications,Mobile Handsets,North America,USA,17.97691,17.82427,17.82427,
43,Telecommunications,Mobile Handsets,North America,USA,10.32123,8.28452,8.28452,
44,Financial,Insurance,North America,USA,3.38362,2,2.89746,
44,Financial,Insurance,North America,USA,3.43409,5.4,3.67,
44,Financial,Insurance,North America,USA,5.82915,3.8,5.71885,
44,Financial,Insurance,North America,USA,6.43024,7.9,6.42796,
44,Financial,Insurance,North America,USA,6.46832,10.9,6.59809,
44,Financial,Insurance,North America,USA,16.91574,10,15.37465,
44,Financial,Insurance,North America,USA,22.11135,24.8,22.92339,
44,Financial,Insurance,North America,USA,27.09805,32.2,28.24455,
45,FMCG,Personal Care,North America,USA,0.7,0.34633,0.67524,
45,FMCG,Personal Care,North America,USA,1.6,0.15058,1.19814,
45,FMCG,Personal Care,North America,USA,1.13,0.31622,1.24802,
45,FMCG,Personal Care,North America,USA,1.71,0.76795,1.34709,
45,FMCG,Personal Care,North America,USA,1.62,1.4305,1.45724,
45,FMCG,Personal Care,North America,USA,2.36,0.2861,1.48472,
45,FMCG,Personal Care,North America,USA,2.19,1.20464,1.65485,
45,FMCG,Personal Care,North America,USA,1.91,1.31004,1.67649,
45,FMCG,Personal Care,North America,USA,2.26,3.76449,1.89575,
45,FMCG,Personal Care,North America,USA,3.43,1.55097,2.64334,
45,FMCG,Personal Care,North America,USA,4.02472,1.34016,2.9434,
45,FMCG,Personal Care,North America,USA,2.85,4.20117,3.27208,
45,FMCG,Personal Care,North America,USA,3.67,9.83283,4.25573,
45,FMCG,Personal Care,North America,USA,4.2,4.41198,4.75691,
45,FMCG,Personal Care,North America,USA,4.04,4.3668,4.80336,
45,FMCG,Personal Care,North America,USA,4.1,1.40039,5.70303,
45,FMCG,Personal Care,North America,USA,5.49,6.4448,6.12604,
45,FMCG,Personal Care,North America,USA,6.8,7.96565,8.24089,
45,FMCG,Personal Care,North America,USA,9.86,6.14364,8.34357,
45,FMCG,Personal Care,North America,USA,13.61,7.017,12.49728,
45,FMCG,Personal Care,North America,USA,20.3,24.28846,21.67361,
46,Automotive,Motor Oil,North America,USA,8.60063,6.066,6.55416,
46,Automotive,Motor Oil,North America,USA,9,7,7,
46,Automotive,Motor Oil,North America,USA,8.63137,8.63137,9.14081,
46,Automotive,Motor Oil,North America,USA,15,12,12,
46,Automotive,Motor Oil,North America,USA,18,13,17,
46,Automotive,Motor Oil,North America,USA,18,21,18,
46,Automotive,Motor Oil,North America,USA,16,19,18,
46,Automotive,Motor Oil,North America,USA,24.26497,23.80824,23.44546,
46,Automotive,Motor Oil,North America,USA,24,28,28,
46,Automotive,Motor Oil,North America,USA,33,41,42,
47,Durables and Electronics,Home Improvement,North America,USA,9.17284,6.77966,7.38309,
47,Durables and Electronics,Home Improvement,North America,USA,8.56817,27.11864,7.54587,
47,Durables and Electronics,Home Improvement,North America,USA,8,27.11864,9,
47,Durables and Electronics,Home Improvement,North America,USA,9,6.77966,10,
47,Durables and Electronics,Home Improvement,North America,USA,38,31.07345,36,
47,Durables and Electronics,Home Improvement,North America,USA,37.91013,31.07345,37.33081,
47,Durables and Electronics,Home Improvement,North America,USA,45,35.02825,45,
47,Durables and Electronics,Home Improvement,North America,USA,44.34833,35.02825,47.74035,
48,FMCG,Confectionery,North America,USA,1.98448,1.75169,1.45725,
48,FMCG,Confectionery,North America,USA,2.03787,1.48658,1.86679,
48,FMCG,Confectionery,North America,USA,2.43068,1.77224,2.17194,
48,FMCG,Confectionery,North America,USA,16.70543,28.41586,20.14472,
48,FMCG,Confectionery,North America,USA,32.72531,29.43307,27.80464,
48,FMCG,Confectionery,North America,USA,44.11623,37.14057,46.55466,
49,Telecommunications,Mobile Service Providers,Western Europe,UK,12.1551,5,7.15647,
49,Telecommunications,Mobile Service Providers,Western Europe,UK,10.32693,10.32693,7.22271,
49,Telecommunications,Mobile Service Providers,Western Europe,UK,8.66441,6,7.79424,
49,Telecommunications,Mobile Service Providers,Western Europe,UK,13.37431,18,12.47636,
49,Telecommunications,Mobile Service Providers,Western Europe,UK,16.21809,15.40559,15.96925,
49,Telecommunications,Mobile Service Providers,Western Europe,UK,17.53221,23,19.66983,
49,Telecommunications,Mobile Service Providers,Western Europe,UK,20.5973,24,24.15024,
49,Telecommunications,Mobile Service Providers,Western Europe,UK,27.67626,23,28.75295,
50,Healthcare,Over-The-Counter (OTC),Western Europe,UK,3.51944,1.625,1.05434,
50,Healthcare,Over-The-Counter (OTC),Western Europe,UK,3.70086,0.925,2.06197,
50,Healthcare,Over-The-Counter (OTC),Western Europe,UK,3.52652,1.45,3.28576,
50,Healthcare,Over-The-Counter (OTC),Western Europe,UK,3.67061,5.5,3.85384,
50,Healthcare,Over-The-Counter (OTC),Western Europe,UK,6.9898,7.4,4.88293,
50,Healthcare,Over-The-Counter (OTC),Western Europe,UK,8.59813,1.975,6.16586,
50,Healthcare,Over-The-Counter (OTC),Western Europe,UK,11.28687,8.325,7.99934,
50,Healthcare,Over-The-Counter (OTC),Western Europe,UK,6.12995,4.975,8.35,
50,Healthcare,Over-The-Counter (OTC),Western Europe,UK,14.54793,21.15,10.37268,
50,Healthcare,Over-The-Counter (OTC),Western Europe,UK,14.24601,21.3,14.01737,
50,Healthcare,Over-The-Counter (OTC),Western Europe,UK,14.57136,11.875,16.62409,
50,Healthcare,Over-The-Counter (OTC),Western Europe,UK,12.44904,18.775,16.80722,
50,Healthcare,Over-The-Counter (OTC),Western Europe,UK,28.04755,19.64477,17.73892,
